RunNum,BlockType,Category,Onset,Response,ResponseTime,Accuracy,ImageName,GoTrial
2,1,things that are yellow,1466715583.45,NA,2.00242805481,1,boxer.jpg,0
2,1,things that are yellow,1466715585.45,NA,2.03148698807,1,goat.jpg,0
2,1,things that are yellow,1466715587.48,Y,0.651682138443,1,970801_0026_1004_oslp.jpg,1
2,2,objects that hold water,1466715592.13,NA,2.01007699966,1,bread maker.jpg,0
2,2,objects that hold water,1466715594.14,Y,0.993129014969,1,hot water bottle 1.jpg,1
2,2,objects that hold water,1466715596.15,NA,2.02387714386,1,000802_c141_0038_cslp.jpg,0
2,2,objects that hold water,1466715598.17,NA,2.00472998619,1,awning.jpg,0
2,2,objects that hold water,1466715600.18,NA,2.02642822266,1,toaster.jpg,0
2,2,objects that hold water,1466715602.2,NA,2.00026416779,1,wall.jpg,0
2,2,objects that hold water,1466715604.2,Y,0.755975008011,1,jansen+co+my+jug+yellow.jpg,1
2,2,objects that hold water,1466715606.21,NA,2.01293897629,1,sled.jpg,0
2,2,objects that hold water,1466715608.22,Y,0.753540039062,1,Brick and wooden well 1.jpg,1
2,2,objects that hold water,1466715610.23,Y,1.16346502304,1,970801_1940_1042_oslp.jpg,1
2,2,objects that hold water,1466715612.24,NA,2.00933885574,1,bicycle.jpg,0
2,2,objects that hold water,1466715614.25,NA,2.03044104576,1,banjo.jpg,0
2,1,things that are round,1466715618.61,Y,1.14401602745,1,table.jpg,1
2,1,things that are round,1466715620.63,NA,2.02380084991,1,hoe.jpg,0
2,1,things that are round,1466715622.66,NA,2.00258612633,1,minivan.jpg,0
2,1,things that are round,1466715624.66,NA,2.03404998779,1,leaf blower.jpg,0
2,1,things that are round,1466715626.69,NA,2.00053310394,1,skateboard.jpg,0
2,1,things that are round,1466715628.69,Y,0.71774315834,1,cake.jpg,1
2,1,things that are round,1466715630.73,Y,0.769893884659,1,cd.jpg,1
2,1,things that are round,1466715632.75,NA,2.01730489731,1,dining room.jpg,0
2,1,things that are round,1466715634.77,NA,2.00733208656,1,t-shirt.jpg,0
2,1,things that are round,1466715636.77,Y,0.722907066345,1,dartboard.jpg,1
2,1,things that are round,1466715638.78,NA,2.00603508949,1,rubiks cube.jpg,0
2,1,things that are round,1466715640.79,NA,2.00401306152,1,carpet.jpg,0
